,exp_date,recording_id,roi_id,type,dendritic_distance_to_soma,euclidean_distance_to_density_center,sRF_asd_upsampled_cntr_size_60,cntrs_offset_calibrate_to_rois_60,cntr_quality_60,sRF_asd_upsampled_cntr_size_65,cntrs_offset_calibrate_to_rois_65,cntr_quality_65,sRF_asd_upsampled_cntr_size_70,cntrs_offset_calibrate_to_rois_70,cntr_quality_70,cntr_quality
583,20161217_1,1,13,0,95.9560717899,28.3689516654,13.5499566823,6.0516372216,1,11.1411438428,5.4891652341,1,9.0366314893,6.8132200498,1,1
584,20161217_1,1,14,0,101.0606787662,30.163985272,20.2115801919,29.3613615488,1,15.9969862365,23.0766445916,1,12.0148786214,13.4627521533,1,1
585,20161217_1,1,15,0,140.6490532212,45.8651004741,13.1450769568,12.2477049571,1,10.5953004645,12.7897330414,1,8.4996092074,14.5743817136,1,1
586,20161217_1,1,16,0,133.7566977147,38.086215743,6.1949731188,2.5930603326,1,5.1860131179,2.0745788438,1,4.2651085353,2.7404876134,1,1
587,20161217_1,1,17,0,112.9871138119,34.3042521677,23.0997734395,0,0,18.5095869314,23.8029842722,1,14.9106562007,20.6434750114,1,0
588,20161217_1,1,18,0,142.6868063245,46.8660954606,17.8388559833,0,0,9.8595648679,5.6881476626,1,7.754830557,6.3475377717,1,0
589,20161217_1,1,19,0,146.4486155333,48.5499878664,18.088552722,0,0,20.2530739207,0,0,7.4899727807,0,0,0
590,20161217_1,1,20,0,117.8184488871,28.652352432,13.2285333116,22.7734008738,1,10.7704260571,21.9856125837,1,8.6909916785,22.9325968466,1,1
591,20161217_1,1,21,0,74.3804328125,28.0162896893,11.9578241381,29.191957168,1,9.7028488593,29.1182207275,1,7.7957956419,26.922704991,1,1
592,20161217_1,1,22,0,79.0241481966,26.6440898131,19.3078588729,0,0,13.7549988982,0,0,8.5553317242,5.8180701954,1,0
593,20161217_1,1,23,0,100.1937501587,17.9403247322,12.8459481234,2.0054046919,1,10.3961664917,3.6488708033,1,8.3608500543,7.6413924776,1,1
594,20161217_1,1,24,0,89.7391864447,25.4508453903,13.9812419745,6.5367506491,1,11.5839625199,8.2440201858,1,9.4859785664,10.8334334427,1,1
595,20161217_1,1,25,0,126.1903267946,42.8575944472,61.1910620822,0,0,30.5125636944,0,0,11.5873528104,0,0,0
596,20161217_1,1,26,0,84.8950540026,25.0537450105,35.7000121393,0,0,22.1919020963,0,0,13.915673548,0,0,0
597,20161217_1,1,27,0,143.6272586267,47.2646290227,36.4240703902,0,0,22.5152600771,0,0,12.7494820019,0,0,0
598,20161217_1,1,28,0,82.9000534018,25.0253933081,39.3724826393,0,0,33.6245819236,0,0,11.4314947599,0,0,0
599,20161217_1,1,29,0,135.124943011,44.2248397491,8.8903703541,13.8196528625,1,7.3126120428,12.7459482381,1,5.9417082575,13.9529685339,1,1
600,20161217_1,2,1,0,136.5391144331,55.8664765239,17.5240531186,24.9800478334,1,12.7528679088,0,0,8.9694065808,40.0948106536,1,0
601,20161217_1,2,2,0,119.890932702,58.7543038955,15.0652075543,34.9513140125,1,12.5649539037,33.5565553551,1,10.3330948697,31.2291917293,1,1
602,20161217_1,2,3,0,112.7335950546,58.6018283256,11.6115107293,38.3777631538,1,9.452394854,39.5920288028,1,7.6038039474,39.4375758772,1,1
603,20161217_1,2,4,0,128.7595290879,54.2966760308,15.4620506599,30.4873882827,1,12.6337907463,34.2851299768,1,10.1169860554,37.4718709829,1,1
604,20161217_1,2,5,0,147.3824101887,56.5943214805,13.2324211818,17.3348310199,1,10.7645044984,18.2054602772,1,8.6343447136,19.5147029392,1,1
605,20161217_1,2,6,0,124.9977198791,55.4119371649,12.5964314357,42.0678903742,1,10.2453448888,43.6047534048,1,8.2459954143,44.4846408934,1,1
606,20161217_1,2,7,0,106.6022147144,58.0744094702,18.7648348923,0,0,12.4559062846,37.1236924951,1,9.7524208045,37.3217907388,1,0
607,20161217_1,2,8,0,146.5282789482,61.9621267516,17.001664032,27.3145308427,1,13.9227771472,28.2699386272,1,11.2381317473,28.6732180718,1,1
608,20161217_1,2,9,0,99.9349077381,58.0395474841,12.091796068,38.5397026582,1,9.9051927344,39.1475280211,1,8.0123695039,38.3296654046,1,1
609,20161217_1,2,10,0,132.6781867956,53.9791353452,18.4101261555,21.0409496195,1,14.6540147059,23.4215544765,1,11.6947947265,24.9724461845,1,1
610,20161217_1,2,11,0,103.6667618114,58.3247323999,28.2589592379,0,0,9.2015568343,0,0,3.4308704986,224.4925488154,1,0
611,20161217_1,2,12,0,144.4042047832,56.2045410296,15.0335519297,20.9231200907,1,12.4583901293,20.9265272073,1,10.1695828859,21.6647054313,1,1
612,20161217_1,2,13,0,121.2359106703,56.7550786255,16.9080295532,28.6028116614,1,13.2465445974,32.2547461032,1,10.2226254722,36.2070842576,1,1
613,20161217_1,2,14,0,123.1168152747,56.0559815091,33.1221087433,0,0,22.4303781189,0,0,15.2041994604,0,0,0
614,20161217_1,3,1,0,150.6689889285,31.3302990992,12.6159900271,7.4137600916,1,10.4780884575,7.2365175407,1,8.5700309335,8.8880718391,1,1
615,20161217_1,3,2,0,158.5264665183,40.1929796279,12.6095064394,18.5751435632,1,10.3653550696,20.8882788491,1,8.3847212195,24.7090900229,1,1
616,20161217_1,3,3,0,138.7425538828,27.0390167289,10.1641167273,9.1143495186,1,8.3893355605,11.0606502884,1,6.8272383452,13.4968542874,1,1
617,20161217_1,3,4,0,174.9683211316,47.2307845844,12.1163026051,31.0609098892,1,9.8194825392,33.5919840956,1,7.8902377202,35.991282105,1,1
618,20161217_1,3,5,0,154.0367424323,33.4209225865,8.5904508871,16.4496322804,1,7.1922674276,18.124030763,1,5.9245228248,20.4515856967,1,1
619,20161217_1,3,6,0,177.7896780383,50.0514157514,14.6898083853,10.0275929885,1,11.9876558881,7.5345898013,1,9.7121991793,8.6091764783,1,1
620,20161217_1,3,7,0,164.114555415,39.7019183275,10.9554575533,24.1912838905,1,8.7775156026,28.3661262675,1,6.9898838947,33.4403450195,1,1
621,20161217_1,3,8,0,134.2166260451,26.2037616161,10.1335804877,5.3913707428,1,8.3426280665,7.6383206241,1,6.7746889875,10.3721286187,1,1
622,20161217_1,3,9,0,126.9451924013,24.6898954984,11.2267035596,10.1854836242,1,9.0576619456,8.6120676988,1,7.2525041942,8.9592031026,1,1
623,20161217_1,3,10,0,145.435308388,28.6955291701,12.8636482103,15.0906825089,1,10.3884074078,20.4555962666,1,8.4088668661,24.7084336463,1,1
624,20161217_1,3,11,0,143.3689642933,30.8052414348,9.7020691259,4.5356482821,1,8.0489758582,6.5473351433,1,6.5796233775,8.8439022232,1,1
625,20161217_1,3,12,0,152.9745813734,36.3167322287,12.984451516,24.1510185817,1,10.8095442259,25.1636913348,1,8.8675545835,27.9984996834,1,1
626,20161217_1,3,13,0,142.0675548842,28.1512030709,12.2909024117,18.1888220716,1,9.9631230435,18.6389546799,1,8.0101221918,20.8011094767,1,1
627,20161217_1,3,14,0,158.1731221717,36.0307365093,12.3922730793,0,0,8.277148508,15.0538499033,1,6.4898170087,20.4305906693,1,0
628,20161217_1,3,15,0,171.5578151254,44.8712370741,10.1900677672,29.679599409,1,8.4058079291,30.7299612706,1,6.8414474538,33.0099373692,1,1
629,20161217_1,3,16,0,144.1172892977,20.6399015557,10.8047412514,13.7409209802,1,8.7740124419,12.5265011046,1,7.0826605152,13.6655259406,1,1
630,20161217_1,4,1,0,200.2375692866,79.0737451221,10.7573965271,23.3105686425,1,8.9540791937,21.6922856801,1,7.2643445816,21.0750417148,1,1
631,20161217_1,4,2,0,216.0677227811,81.3234654084,10.1567367622,33.9781548291,1,8.4022695909,33.8943670927,1,6.8383723812,35.0758944851,1,1
632,20161217_1,4,3,0,220.2041025206,82.6714110613,10.7280726408,31.5011284912,1,8.7423631092,30.1516739582,1,7.0370579256,30.8226111737,1,1
633,20161217_1,4,4,0,224.0800077258,85.2476985776,12.3313873686,29.6182795429,1,10.1405754894,28.6031874419,1,8.2043660207,29.763774871,1,1
634,20161217_1,4,5,0,210.1126378052,85.010754865,11.4880799158,11.9574398468,1,9.4155193365,10.7951539538,1,7.6297319821,12.225109208,1,1
635,20161217_1,4,6,0,212.4245171754,79.5443633095,12.6207231192,26.0252404855,1,10.2312418425,25.5389787736,1,8.2171817154,27.2379042878,1,1
636,20161217_1,4,7,0,209.0153370041,83.4920593181,26.0791927638,0,0,18.4516020337,33.4393223873,1,14.789695281,36.9819281022,1,0
637,20161217_1,4,8,0,232.1777976753,91.2542874662,11.9757505336,36.7370827911,1,9.6665446855,36.6617591054,1,7.7024184104,37.9871400724,1,1
638,20161217_1,4,9,0,191.8966097764,77.8287807512,10.3883895418,21.8441692104,1,8.4565769862,19.7427766052,1,6.8349165723,20.4024603426,1,1
639,20161217_1,4,10,0,203.491226794,81.3139694336,18.7537083195,52.8214998981,1,14.4741066758,51.6075303039,1,10.2976969538,0,0,0
640,20161217_1,4,11,0,198.0857201869,81.8492435449,8.7217519403,23.826805187,1,7.2919754614,24.5497487093,1,5.9968257786,27.2700088948,1,1
641,20161217_1,4,12,0,196.0479670836,80.5039330157,12.4046802503,30.6627268635,1,9.9101189702,28.5248032288,1,7.859632719,28.9059849631,1,1
642,20161217_1,4,13,0,191.2316095762,77.1637840904,13.2660817365,37.1510577324,1,10.9543571599,36.9104324568,1,8.9219649142,38.9139554095,1,1
643,20161217_1,4,14,0,228.7672916691,88.9754822799,11.0350747358,28.1544252403,1,9.0371872685,28.9618655388,1,7.3137403116,31.3750497784,1,1
644,20161217_1,5,1,0,126.2083006198,86.1377323315,15.6525172013,32.0162108971,1,12.7923841289,28.889440096,1,10.2558593234,23.8065592035,1,1
645,20161217_1,5,2,0,145.8333236124,93.2738369259,10.9279477843,24.5927548256,1,9.0164609875,22.1936941009,1,7.3337113889,18.2253895146,1,1
646,20161217_1,5,3,0,142.6224186074,90.5810901772,11.7166812424,10.9414339936,1,9.6320764862,9.928231591,1,7.8087067275,8.6139172751,1,1
647,20161217_1,5,4,0,151.2388302195,96.3597635392,12.6076831827,25.2399675839,1,10.29820014,21.3855888362,1,8.2419808219,16.1845248601,1,1
648,20161217_1,5,5,0,138.7465134022,88.4904265285,19.8653768295,36.4177279102,1,16.6242160498,33.7293687688,1,13.6620659893,29.454127596,1,1
649,20161217_1,5,6,0,129.9401546932,87.0695280282,10.4617458218,11.8222773892,1,8.505247311,9.2243099272,1,6.8558255212,5.8425002997,1,1
650,20161217_1,5,7,0,133.1510596981,86.848562294,32.8872702918,0,0,20.2325604758,0,0,13.1323967556,0,0,0
651,20161217_1,5,8,0,177.4094131227,107.017759752,10.9246614467,26.0333442262,1,8.9629295104,23.167946427,1,7.269632957,19.4563914965,1,1
652,20161217_1,5,9,0,166.1007181682,104.8169620991,12.5074790662,27.2298432752,1,10.276271228,25.4184288879,1,8.3395847319,23.1751419433,1,1
653,20161217_1,5,10,0,135.4215124009,87.0514644147,16.9566552795,34.9806178035,1,13.2774429733,29.2666934547,1,9.6915666072,18.9827182626,1,1
654,20161217_1,5,11,0,169.8475498093,106.368538693,19.3352042447,72.158718462,1,14.7922838274,66.08087428,1,10.303531835,44.3298484053,1,1
655,20161217_1,5,12,0,151.602930789,97.1197885894,11.236984657,7.6721718086,1,9.2997252229,6.1964023961,1,7.5940072342,5.7731327474,1,1
656,20161217_1,5,13,0,158.7429634627,100.5768862041,9.9228150496,18.9581848644,1,8.1474751898,18.6576184418,1,6.6008030494,16.4449381131,1,1
657,20161217_1,5,14,0,154.0452095584,97.9340006053,31.7684746226,0,0,21.0106693556,0,0,14.1954955971,26.4505266067,1,0
658,20161217_1,5,15,0,162.0679644641,102.3879228142,13.6494568843,29.1199548029,1,11.2979500499,26.8367189537,1,9.1965401371,22.9258891501,1,1
659,20161217_1,5,16,0,172.8257552147,106.5032787285,14.3959452343,0,0,13.4563900977,0,0,7.7146743815,0,0,0
660,20161217_1,6,1,0,241.518904084,126.5957367134,10.8887327265,68.463188782,1,8.6898117604,61.4957956534,1,6.9685826732,57.0522989212,1,1
661,20161217_1,6,2,0,227.1179077276,115.8523506206,27.2614631236,0,0,16.245592256,61.0546867836,1,12.7369630804,59.6674181022,1,0
662,20161217_1,6,3,0,234.6647934733,121.5325810214,36.1121143603,0,0,16.7936190024,0,0,9.3214064993,0,0,0
663,20161217_1,6,4,0,249.4170930322,131.0157411185,11.3694333014,72.4706620597,1,9.2047465129,69.6261156697,1,7.3808372222,66.8737774735,1,1
664,20161217_1,6,5,0,222.4201538232,111.9059466828,8.3801382728,53.463196255,1,6.7580698782,47.9441760775,1,5.449113971,44.7019191814,1,1
665,20161217_1,6,6,0,228.4479081281,117.0872557493,36.2341641076,0,0,39.6630442481,0,0,27.2066495519,0,0,0
666,20161217_1,6,7,0,218.1119480172,108.8384422749,33.2332052427,0,0,28.6429833188,0,0,24.4699459938,0,0,0
667,20161217_1,6,8,0,224.415154424,113.7533952947,14.6436600972,0,0,9.391888123,46.8194694516,1,7.6480541199,45.6389052213,1,0
668,20161217_1,6,9,0,245.265735725,128.586612214,30.4343725271,0,0,17.1862016932,0,0,10.5965114535,0,0,0
669,20161217_1,6,10,0,237.3675467768,123.2643259356,31.1443210605,0,0,15.8271581328,0,0,0,0,0,0
670,20161223_1,0,0,0,0,94.6848405546,9.8666728505,0,0,9.0879875705,0,0,10.1123802315,0,0,0
671,20161223_1,1,1,0,135.8939745662,36.2393131359,13.3871052989,7.7326441189,1,10.9567646392,5.9222187403,1,8.8423791078,3.2034067938,1,1
672,20161223_1,1,2,0,189.0636641773,75.3360633381,11.2868183766,14.2741731494,1,8.9718194008,12.0392337169,1,7.1285300987,10.6067864525,1,1
673,20161223_1,1,3,0,169.0477339327,57.7714596719,13.2283922397,30.841320025,1,10.976500491,29.5082374,1,8.9798084443,29.1831902545,1,1
674,20161223_1,1,4,0,165.6799811386,55.0383915258,15.8148648183,16.5540157254,1,12.550774744,16.7696190811,1,9.8481246118,16.9587787163,1,1
675,20161223_1,1,5,0,148.7503891396,46.4878943425,9.3054614403,11.9019514371,1,7.6856932012,10.8348647527,1,6.25128573,9.7517437335,1,1
676,20161223_1,1,6,0,152.9444980174,49.5086567102,12.2270672862,15.8642366972,1,10.0341167205,13.6030336519,1,8.1438157383,10.5040082376,1,1
677,20161223_1,1,7,0,133.0726184182,34.1678385992,9.7659273175,24.6087491816,1,8.0581095417,24.1136244922,1,6.5603043339,23.1985628283,1,1
678,20161223_1,1,8,0,145.6835356434,40.0146896778,8.8316440543,19.1114523173,1,7.3078516803,19.397474543,1,5.9617816076,20.913559259,1,1
679,20161223_1,1,9,0,130.2512622702,32.2104745937,9.2356738432,21.1435406747,1,7.622688942,18.6637708158,1,6.2017796444,15.2415672169,1,1
680,20161223_1,1,10,0,140.7103307785,37.9232917725,37.3985313613,0,0,23.2291475763,0,0,15.2822855863,0,0,0
681,20161223_1,1,11,0,161.2472103992,56.8070697107,8.3600473104,19.5946647074,1,7.0038000827,18.5580078303,1,5.7711924732,16.5916797173,1,1
682,20161223_1,1,12,0,126.7649061008,30.4751573833,11.4626703617,3.8781477223,1,9.3569379514,2.9172786846,1,7.5471330172,3.4718341544,1,1
683,20161223_1,1,13,0,141.142631459,40.3890499161,11.362280405,16.4923922787,1,9.2031471121,16.2636111092,1,7.3931632769,15.3428405237,1,1
684,20161223_1,1,14,0,161.647228323,51.6778755997,10.5175265896,17.178523582,1,8.5637388043,17.5482441246,1,6.9129165108,17.280503468,1,1
685,20161223_1,1,15,0,187.4582121065,73.854912405,34.3224441677,0,0,24.5364379534,37.4135379394,1,19.6834139169,34.9322027832,1,0
686,20161223_1,1,16,0,169.2445160734,63.4474291716,11.1905600758,21.0054973021,1,9.0420532819,21.1620166803,1,7.2661559386,20.4825348666,1,1
687,20161223_1,1,17,0,156.0517761235,46.4492109496,8.995924806,29.7874786695,1,7.5050136865,29.7296773603,1,6.1621764532,30.0584056517,1,1
688,20161223_1,1,18,0,193.257773055,78.8011003978,17.8263424808,32.3494830227,1,13.9616327168,27.3883810894,1,11.0680458379,27.4360157001,1,1
689,20161223_1,1,19,0,123.1217012788,29.6646155637,11.1513332759,18.6326748782,1,9.2891214186,17.8367866211,1,7.6196425471,15.3974015078,1,1
690,20161223_1,1,20,0,158.9872282372,49.1740369059,23.521018725,0,0,17.9484333264,0,0,12.8826611471,0,0,0
691,20161223_1,1,21,0,150.2671925148,42.8442118673,0,0,0,0,0,0,0,0,0,0
692,20161223_1,1,22,0,130.598057577,26.8519676514,25.467352204,0,0,19.6139335849,0,0,14.7255492679,0,0,0
693,20161223_1,1,23,0,119.9107971372,29.136448251,11.2493053379,18.2088617417,1,9.1410689692,17.5471788759,1,7.3537744619,15.6720646107,1,1
694,20161223_1,1,24,0,157.0958542083,53.1416924666,9.3225025858,16.6476603124,1,7.5331983442,17.2874327186,1,6.0357971933,17.4928477782,1,1
695,20161223_1,2,1,0,164.4157353176,37.8251993611,8.9195956696,10.1618135981,1,7.3979548588,9.175730123,1,6.0432057357,7.0390664332,1,1
696,20161223_1,2,2,0,155.7384522821,35.0443297051,8.6476818431,9.09656638,1,7.2087606417,8.2347158256,1,5.9112327955,6.2216895417,1,1
697,20161223_1,2,3,0,174.3621450475,45.8558171821,10.3533294517,9.8632533421,1,8.7261732199,9.6434550202,1,7.2360683849,11.1456643697,1,1
698,20161223_1,2,4,0,181.5480719779,52.4611910117,11.4284511779,18.2645648859,1,9.3313921197,18.013878781,1,7.5256426414,19.8194897473,1,1
699,20161223_1,2,5,0,187.1862768643,57.2964594141,10.2117990416,10.5889070153,1,8.468211699,10.5371486355,1,6.9136029664,12.46972493,1,1
700,20161223_1,2,6,0,204.4972750036,67.7618034223,11.9507869134,11.2319327505,1,9.8748925672,10.4067035661,1,8.0431571714,11.1824806416,1,1
701,20161223_1,2,7,0,176.3571451118,48.0816206254,11.6825471948,12.3492799018,1,9.918443492,11.7628407714,1,8.2914691758,9.5345210677,1,1
702,20161223_1,2,8,0,161.8698311975,35.8625604286,10.1555241486,8.2322400811,1,8.2263079571,8.3487228785,1,6.5882638995,8.910470441,1,1
703,20161223_1,2,9,0,201.286370862,63.335643909,10.0422402515,14.4597887277,1,8.1556936566,13.539272238,1,6.5537986399,14.573556292,1,1
704,20161223_1,2,10,0,192.710385785,61.9406020783,20.6401202249,19.9092342641,1,16.5131767696,19.8560079136,1,12.6979848062,19.2897202016,1,1
705,20161223_1,2,11,0,218.8405382725,73.4159861556,36.6716226118,0,0,15.0010439396,56.9342727194,1,11.3365976556,51.7173561952,1,0
706,20161223_1,2,12,0,170.0966928908,42.2751408279,8.6269107305,8.3644425174,1,7.1947513292,7.2236792851,1,5.9022108554,5.5359797987,1,1
707,20161223_1,2,13,0,190.8294816863,60.2436677332,13.0440205272,23.205890085,1,10.4333807278,18.5430644279,1,8.3869164142,18.4013654148,1,1
708,20161223_1,2,14,0,206.4209317891,61.8508141826,16.772121839,5.495564618,1,13.5747425824,4.1452431549,1,10.9232372919,5.5781606063,1,1
709,20161223_1,2,15,0,146.0066212315,35.6954089777,14.3252341008,4.0031041895,1,11.498756366,3.0725973929,1,9.1600875345,4.6608710492,1,1
710,20161223_1,2,16,0,188.4735242204,56.2452320344,11.4728886692,20.6622801869,1,9.3938879075,19.6683254558,1,7.605005992,20.447469704,1,1
711,20161223_1,2,17,0,165.9164219847,27.0619086909,30.0752619553,0,0,12.9660594913,0,0,8.2954989701,5.4093692066,1,0
712,20161223_1,2,18,0,142.6816211242,35.9982609515,16.2190054041,28.1557560033,1,12.6382723721,19.6630555743,1,10.0434614302,15.0134011817,1,1
713,20161223_1,2,19,0,210.2968359521,62.3791095121,11.7649211694,1.8032481075,1,9.4412318432,1.8241380558,1,7.5245592081,3.3109355242,1,1
714,20161223_1,2,20,0,207.4327271173,69.5554959249,15.6086290609,0,0,8.327959107,0,0,3.0213906109,127.437344419,1,0
715,20161223_1,2,21,0,192.3921810703,55.5648766821,16.1516311285,0,0,11.8503848075,0,0,8.635820235,3.5477812974,1,0
716,20161223_1,2,22,0,211.6981792739,72.0701276781,23.4678430203,0,0,18.1466982316,0,0,9.0916312763,50.8288862547,1,0
717,20161223_1,2,23,0,151.8775254589,34.530108025,8.6501385648,9.1407902456,1,7.1749017749,10.3489796623,1,5.865273975,11.4866222293,1,1
718,20161223_1,2,24,0,169.5596268067,25.7061762079,21.2224536313,0,0,15.521226968,0,0,9.7215230914,9.259126304,1,0
719,20161223_1,2,25,0,139.875242316,36.9781690438,25.4600388821,0,0,19.5232548009,0,0,7.0288276003,0,0,0
720,20161223_1,2,26,0,222.0514424141,73.8550805647,0,0,0,0,0,0,0,0,0,0
721,20161223_1,2,27,0,213.5077400937,62.7263294333,9.9324844041,19.4201368764,1,7.7202032262,11.0816869046,1,6.1639958948,9.6233777822,1,1
722,20161223_1,2,28,0,161.5045911058,28.0057040376,37.7115878821,0,0,50.1461319481,0,0,31.1242257339,0,0,0
723,20161223_1,3,1,0,97.3828343362,65.5024536526,12.4374768968,15.8595510429,1,10.4980885544,16.5172239785,1,8.734813061,17.5233369986,1,1
724,20161223_1,3,2,0,107.8696781915,56.752968684,12.7715888126,12.9908471253,1,10.3437484998,14.3429241408,1,8.2899123685,15.6739458676,1,1
725,20161223_1,3,3,0,93.1742969612,57.5241537749,7.5396647987,16.2924297473,1,6.3306970122,16.1646778898,1,5.2283820477,15.4474900639,1,1
726,20161223_1,3,4,0,163.160892828,71.4155497132,14.2361829561,12.5680923072,1,11.0200422962,8.0278381994,1,8.6036177599,6.1022039951,1,1
727,20161223_1,3,5,0,100.2041904842,62.7713435774,18.4290175666,0,0,12.3657386401,20.8119251158,1,9.7990378354,21.2905648369,1,0
728,20161223_1,3,6,0,94.1719301946,68.0253324755,22.921434733,0,0,11.7672569192,36.5152140514,1,8.8627512368,37.2836451809,1,0
729,20161223_1,3,7,0,88.9660259887,62.3870833922,16.4642731737,0,0,8.2626122777,17.0419074071,1,6.5340885764,17.5312146979,1,0
730,20161223_1,3,8,0,145.3643713912,77.8726235971,18.5745088844,5.0554770671,1,15.6840622046,6.1347768949,1,13.0480839162,7.0976833015,1,1
731,20161223_1,3,9,0,103.6905466536,59.4704612579,12.9317324305,38.3568633622,1,10.6234096579,39.4080513293,1,8.6139820729,41.5390374487,1,1
732,20161223_1,3,10,0,154.9490084745,73.3782323344,12.89966702,13.163741274,1,10.4651710484,16.0069854352,1,8.3519153913,17.4020406619,1,1
733,20161223_1,3,11,0,86.9574126721,60.6046410145,12.0888896266,35.0249889518,1,9.8085278397,33.9356898805,1,7.867954677,33.2249395957,1,1
734,20161223_1,3,12,0,147.3593714556,77.2412503702,40.455677579,0,0,26.5878526373,0,0,17.3023998087,0,0,0
735,20161223_1,3,13,0,158.8526879846,72.0907176073,15.9230811995,14.9043657235,1,13.0300895271,11.6692216964,1,10.6088860653,11.1291511982,1,1
736,20161223_1,3,14,0,94.7506095974,60.8031612444,9.453830329,19.8764215386,1,7.8472024628,20.0231493994,1,6.4213621461,19.0547909646,1,1
737,20161223_1,3,15,0,104.2361280548,51.0161426598,11.5143732283,15.0840569294,1,9.1046068061,13.2207031218,1,7.2610642203,13.5391318139,1,1
738,20161223_1,3,16,0,151.7103289859,74.5551566388,7.9593167765,31.0276684662,1,5.8798651492,31.2819478573,1,4.1519822832,30.0866516596,1,1
739,20161223_1,4,1,0,53.6858651752,84.4156416275,26.7628785928,73.630547897,1,22.7093502704,74.2846272198,1,18.6266655374,0,0,0
